MDT	KPERC	eU	eth	UTHRAZAO	THKRAZAO	MAGIGRF	closest_unid	X	Y	geometry
continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous	string
							class	meta	meta	meta
443.9531007656356	0.9127779032025847	0.8268597762032208	19.4558540538988	0.04182512615987142	21.148942906507024	38.0617658741016	NP1rp2q	517697.45725041174	8825314.90664823	POINT (517697.4572504117 8825314.90664823)
476.40236793455824	0.7169666261885876	1.365102767030475	9.141049558342036	0.16367711681528285	11.767821059393949	-172.43342572589847	NP1rp2q	513833.92785067396	8784479.233233575	POINT (513833.927850674 8784479.233233575)
562.8398904365322	0.874936418318742	1.0853546427989542	10.404052176887278	0.10583612783458005	12.982194133777504	182.9736418328218	NP1rp2q	509347.2485477527	8789520.674395878	POINT (509347.2485477527 8789520.674395878)
538.2533594059165	0.9745084963016011	1.3656696461001898	7.2233849011594895	0.19815012575340527	7.296651167548249	170.52758081913166	NP1rp2q	519068.38703741546	8793553.82732572	POINT (519068.3870374155 8793553.82732572)
515.7234630891193	2.6031172461648877	1.8141708553418305	16.987530428224083	0.10649461542200604	8.18082981914574	20.34676542718953	NP1rp2q	530409.7152753554	8816996.52873043	POINT (530409.7152753554 8816996.52873043)
550.6886438729804	1.190208139955734	0.12456442213211169	8.681558398657115	0.018469507251218705	7.359989216410042	111.2980360371773	NP1rp2q	525050.6261079772	8795948.511877814	POINT (525050.6261079772 8795948.511877814)
566.6427675170319	0.847768985867986	0.40586284805742456	5.092796034104275	0.0814581129314271	6.463798752905075	96.72876596151528	NP1rp2q	525673.7760111607	8796200.58393593	POINT (525673.7760111607 8796200.583935929)
529.2075342873627	0.8681992727720704	1.1356314406048984	5.16405293869411	0.22297819210495468	5.724942427582027	19.48693143188701	NP1rp2q	530409.7152753554	8797082.836139333	POINT (530409.7152753554 8797082.836139333)
480.60654540225755	0.607599161098086	1.3308386203816371	9.24597045168799	0.14432924923347024	14.972915653543799	-55.19471293495199	NP1rp2q	513584.66788940056	8785235.44940792	POINT (513584.6678894006 8785235.44940792)
555.4201395052922	0.9196282313956496	1.1759575608784334	5.751602669416498	0.18266188511583084	5.877190951149751	42.93746913640781	NP1rp2q	534397.8746557299	8802880.493475981	POINT (534397.8746557299 8802880.493475981)
545.5876878045547	0.9315651052768971	3.4783159905455707	14.70014521234338	0.23337768044736293	18.213654361096964	39.74431675360955	NP1rp2q	502367.96963209735	8786243.73764038	POINT (502367.9696320973 8786243.737640381)
551.4178127904261	0.7959770407510167	1.637056116213772	4.156443370892849	0.3501113042140293	7.515650633590942	10.462845927604748	NP1rp2q	534023.9847138198	8799351.484662369	POINT (534023.9847138198 8799351.484662369)
523.7386878769464	1.08729047855624	1.4288675184762634	7.217005123117673	0.1969180488523947	6.584507783886866	132.4529415918091	NP1rp2q	518694.49709550536	8791789.322918914	POINT (518694.4970955054 8791789.322918914)
568.829630939824	0.5662276227679887	0.5841375200718886	4.6239877387784265	0.1330329970834507	8.137901175816944	1.9226556057934174	NP1rp2q	531905.2750429958	8797082.836139333	POINT (531905.2750429958 8797082.836139333)
541.0525100550628	1.388764306980403	1.7687563356815643	15.104389900871071	0.13391730312333666	42.07643779767784	21.115239975393642	NP1rp2q	529786.5653721718	8815988.24049797	POINT (529786.5653721718 8815988.240497969)
573.9813876137414	0.6515795777251993	0.323090491830542	5.914519395287314	0.06940595019271688	10.902824067601305	71.8941695131185	NP1rp2q	541377.1535713852	8807669.862580169	POINT (541377.1535713852 8807669.862580169)
523.4350295437496	0.9390778898292447	1.2431083524621347	10.030816378689295	0.12323775499578496	10.616059719613684	-28.780597338077566	NP1rp2q	533774.7247525463	8796578.692023102	POINT (533774.7247525463 8796578.692023102)
591.8342540976191	0.7485529898292888	1.6844328184458361	12.713064500000089	0.1276448025814322	17.40648152139534	-33.13567827985464	NP1rp2q	515828.0075408612	8800863.91701106	POINT (515828.0075408612 8800863.91701106)
541.5060274842783	1.1967787687685656	0.9368971247910794	7.422196433711132	0.12476146546591677	6.0323432640722086	164.92692830191956	NP1rp2q	519566.9069599623	8793931.935412893	POINT (519566.9069599623 8793931.935412893)
531.7456746451277	1.1859767419593314	2.429949573441051	11.870687055462597	0.20338451011861203	10.049601634674492	-272.35340891069006	NP1rp2q	532653.054926816	8821281.753718387	POINT (532653.054926816 8821281.753718387)
547.5361691181326	2.3272845921531737	1.3077663028575839	13.375135691596949	0.09719755336181198	5.47527421248388	-42.70853243831418	NP1rp2q	529163.4154689884	8812963.375800587	POINT (529163.4154689884 8812963.375800587)
595.5708625795572	1.0283028187824517	1.2024949793710822	14.103004093532984	0.08865100135079997	14.963689370653746	37.94790734005182	NP1rp2q	537388.9941910107	8805401.214057133	POINT (537388.9941910107 8805401.214057133)
620.3552149851231	0.7783251624225569	0.6985980760284904	9.595570067243747	0.07528545539795341	13.695911523502147	52.883064288223565	NP1rp2q	531780.645062359	8799981.664807657	POINT (531780.645062359 8799981.664807657)
514.8047038297491	1.4553760651661833	3.279302004063881	17.381978568954615	0.18866273563321195	12.004433967171842	-189.83476751668675	NP1rp2q	540504.7437069283	8827835.627229381	POINT (540504.7437069283 8827835.627229381)
588.5090856084339	1.2212033828156799	0.886735818411153	7.505460525166451	0.11812681456335637	1.5661676142577445	140.07601036215934	NP1rp2q	521062.4667276027	8794184.007471008	POINT (521062.4667276027 8794184.007471008)
606.3723874541982	0.5062311599849957	1.2877927573490888	14.808966708446498	0.0889419922554466	25.529572616436873	62.87346623067979	NP1rp2q	530409.7152753554	8799351.484662369	POINT (530409.7152753554 8799351.484662369)
520.4986904256612	0.7879042237877367	2.116020635827156	13.97664941441759	0.15153619361131318	17.739207661048056	-24.59331204266795	NP1rp2q	540130.8537650182	8827331.483113151	POINT (540130.8537650182 8827331.483113151)
526.5988460176579	0.8766473760653493	1.1843800681709236	8.018293877815898	0.14520313032245746	9.409097683027662	43.01509592994396	NP1rp2q	535270.2845201867	8802376.34935975	POINT (535270.2845201867 8802376.349359751)
512.2511757307619	1.1939861440990776	2.8852946093795637	13.486804864781375	0.2129764826135997	11.330388811903374	-165.69098452829382	NP1rp2q	538884.5539586511	8826953.375025978	POINT (538884.5539586511 8826953.375025978)
622.7579297321807	1.5777963253993843	0.5571141128017228	17.394024793230336	0.028459773400926848	10.46214764821557	-20.672897686771513	NP1rp2q	523555.06634033675	8807165.718463939	POINT (523555.0663403368 8807165.718463939)
596.1856373572999	2.121208339628809	0.3772945834434834	12.377593892668111	0.033007902663597884	5.841407045394199	8.86559148223565	NP1rp2q	527543.2257207113	8814475.808149278	POINT (527543.2257207113 8814475.808149278)
629.3584118730994	0.7239271869698319	0.5965144463450305	14.244188778417016	0.04520135030685967	20.796908003484177	132.18284235261035	NP1rp2q	522184.136553333	8795444.367761584	POINT (522184.136553333 8795444.367761584)
561.5277697674526	0.9696142170029288	0.7877224507915117	6.157649604685262	0.12516001634095344	6.349733580337311	70.6364323181758	NP1rp2q	540130.8537650182	8807417.790522054	POINT (540130.8537650182 8807417.790522054)
526.1809131184212	1.2312566072509399	1.4863398456813341	7.033119992411201	0.23927677561332714	5.718597048555845	40.1045063558814	NP1rp2q	535893.4344233703	8803510.673621269	POINT (535893.4344233703 8803510.673621269)
569.2652390850226	0.630910886865864	1.0429784025859443	7.949976403862116	0.1282892687708283	12.639774415149509	30.90842547174082	NP1rp2q	539756.963823108	8804644.997882787	POINT (539756.963823108 8804644.997882787)
545.1948012817402	0.9058594239908563	1.3739723384580218	6.828922985557291	0.18608056578926432	7.3943871299906085	128.99615828400704	NP1rp2q	524552.1061854304	8795696.4398197	POINT (524552.1061854304 8795696.439819699)
529.6201198631794	1.5846073330284995	1.3493309290029445	9.83638125195446	0.1468976548971706	6.128196388020615	159.55444308725205	NP1rp2q	518445.23713423195	8792923.647180432	POINT (518445.237134232 8792923.647180432)
554.5294091155416	0.5661556916211534	0.9584469090836925	4.229512311945391	0.22456262710510613	7.155965870991619	142.76833981095808	NP1rp2q	518694.49709550536	8792167.431006087	POINT (518694.4970955054 8792167.431006087)
604.1627401805099	0.9889688464063415	1.1656145018380444	10.00707520097439	0.11624904776122369	10.036645465259971	-154.52429580952108	NP1rp2q	550475.1421578645	8829600.131636187	POINT (550475.1421578645 8829600.131636187)
552.7123497382792	1.1156788931992707	1.208019234546381	6.806771791643023	0.1698350979538219	5.316473648517795	39.375985515213145	NP1rp2q	531282.1251398122	8798847.340546139	POINT (531282.1251398122 8798847.340546139)
548.1693807076298	1.8195084813907427	1.7231472814341033	16.05828365286822	0.10552039255352513	7.620068826850056	38.256595162725304	NP1rp2q	529786.5653721718	8815358.060352681	POINT (529786.5653721718 8815358.060352681)
556.2486498605366	0.35346807581470896	0.6122394220659536	5.182264616445154	0.12036353585282701	14.82348870372491	-5.126176236523171	NP1rp2q	532653.054926816	8797082.836139333	POINT (532653.054926816 8797082.836139333)
578.2811201308996	0.5180753573831522	0.27458051768454017	4.069024278514757	0.06947595835387939	7.823618909979444	1.8791187910451403	NP1rp2q	534148.6146944565	8798469.232458966	POINT (534148.6146944565 8798469.232458966)
592.8627405885755	1.1295574379072555	1.30703747599419	9.55682721180474	0.13511543354597122	8.270959766638935	98.88359951537335	NP1rp2q	525549.146030524	8797082.836139333	POINT (525549.146030524 8797082.836139333)
540.7607882608281	0.44539952011661177	1.106135124452828	6.180408382291287	0.1624180270375818	11.785403274703476	-23.17085412354978	NP1rp2q	533899.354733183	8796956.800110275	POINT (533899.354733183 8796956.800110275)
523.8163964122064	2.299977497376477	1.5464606323496404	10.685778923978214	0.1440473240548835	4.812801980245892	32.61919331979642	NP1rp2q	530658.9752366288	8817374.636817602	POINT (530658.9752366288 8817374.636817602)
611.9365289576205	0.321165639989273	1.883789397571061	17.754075305902653	0.10812968781055139	55.81860573822626	29.21030599102626	NP1rp2q	535021.0245589134	8800989.953040117	POINT (535021.0245589134 8800989.953040117)
567.071126895466	0.8764027828586598	1.688795391679625	18.27552353513711	0.10814727336593231	66.0361012258818	9.16837897192391	NP1rp2q	529911.1953528086	8815988.24049797	POINT (529911.1953528086 8815988.240497969)
551.0433910993636	1.2671255696942447	0.8170197686454587	8.749095272858998	0.09102394571207124	6.957075915388892	151.30651330536773	NP1rp2q	514457.0777538575	8791285.178802684	POINT (514457.0777538575 8791285.178802684)
513.6669063852563	1.480764542958037	0.7923701988520859	15.138997319647277	0.05038868196551237	10.2206432092654	-269.28669551752483	NP1rp2q	532528.4249461794	8821911.933863675	POINT (532528.4249461794 8821911.933863675)
553.4241444645727	2.029863916470181	1.1914932819650415	17.489644051967844	0.05882576311184759	31.94048574665981	-69.81153639700254	NP1rp2q	529288.045449625	8813341.48388776	POINT (529288.045449625 8813341.48388776)
523.2553233704692	1.12186537282965	0.6007337661257045	5.195186352475503	0.11967562679007063	4.494326731354828	44.27655804370073	NP1rp2q	529537.3054108985	8796326.619964987	POINT (529537.3054108985 8796326.619964987)
579.2737509884413	1.5755243989129242	1.48428311353581	13.920060568184164	0.10768210211539786	16.832434664556036	-38.380823595419244	NP1rp2q	530160.455314082	8814349.77212022	POINT (530160.455314082 8814349.772120221)
541.0871240056144	0.923495937462557	1.1225216932517919	6.204653597436141	0.19034346770447585	7.011406425905488	48.855293208658395	NP1rp2q	535768.8044427335	8803258.601563154	POINT (535768.8044427335 8803258.601563154)
566.6212949746489	0.8031924340203382	0.7970081688034618	9.04241518455937	0.08917108223319102	11.098348132658478	109.82015384653393	NP1rp2q	525175.2560886139	8795822.475848757	POINT (525175.2560886139 8795822.475848757)
540.3683431804673	0.9369669512198389	0.28808189825136554	4.767494904708541	0.06513116503954143	4.999325484218169	4.707827215248377	NP1rp2q	534647.1346170033	8798595.268488023	POINT (534647.1346170033 8798595.268488023)
579.8772203006969	0.843077567961447	0.7827891631142685	6.712530647385217	0.10992536511526627	8.094263630985049	20.29609680340795	NP1rp2q	536765.8442878271	8801998.241272578	POINT (536765.8442878271 8801998.241272578)
560.2222493065185	0.7799465842014442	1.0569217093409302	11.604846575285686	0.08992861658802395	14.575154948144966	-13.882532379886376	NP1rp2q	511964.4781411234	8797839.052313678	POINT (511964.4781411234 8797839.052313678)
586.4341071221527	0.41623256406274195	1.242989233662314	12.150616925595312	0.09662770353405548	29.21743496618378	56.51225162968231	NP1rp2q	538884.5539586511	8806409.502289593	POINT (538884.5539586511 8806409.502289593)
575.4150261013779	0.6697680606061845	0.669557288780054	6.45074822360977	0.10474850422372885	9.698722920480925	43.274355670821656	NP1rp3	525050.6261079772	8793175.719238548	POINT (525050.6261079772 8793175.719238548)
567.9455888430105	0.3664688154339823	0.6676100174430801	5.295509665005502	0.12071853034626204	16.007803428437988	-6.688389412211072	NP1rp3	536018.064404007	8798847.340546139	POINT (536018.064404007 8798847.340546139)
540.3959496131669	0.9397784787214131	2.9403914053962033	13.864896971828449	0.21186106857738232	14.83536073984449	-18.18318634252436	NP1rp3	553217.0017318719	8835523.825001894	POINT (553217.0017318719 8835523.825001894)
538.538056248858	1.1464029351000349	2.7787923150104596	10.091573545937669	0.2776943171854778	9.140683009859861	-74.5010034747838	NP1rp3	546362.3527968533	8837414.365437757	POINT (546362.3527968533 8837414.365437757)
541.3306902123624	0.824182446198654	0.852411849295416	7.756512679811947	0.10928810926547435	14.597441104035248	37.49144254236168	NP1rp3	525299.8860692505	8792419.503064202	POINT (525299.8860692505 8792419.503064202)
623.0717103482646	1.3996991001919787	1.117588990471237	13.048706962117503	0.08128380686491521	9.035575696924326	-33.49257455371711	NP1rp3	551846.0719448682	8829726.167665245	POINT (551846.0719448682 8829726.167665245)
554.6786572295551	1.58601229028476	1.6344666568541473	13.354872711924191	0.12170339020291625	8.701109701456165	59.47964157188997	NP1rp3	501620.18974827713	8787252.025872841	POINT (501620.1897482771 8787252.025872841)
539.9580727947745	0.5097034969059003	2.1630813688044634	8.420127179779177	0.2696081488583521	14.550174266546831	27.913755667474287	NP1rp3	553840.1516350554	8809812.475074148	POINT (553840.1516350554 8809812.475074148)
562.254504229944	1.5101438788483097	1.5068830733812946	15.101040065458223	0.10049547587832823	10.635210132068412	16.244576581022987	NP1rp3	504237.4193416479	8796830.764081217	POINT (504237.4193416479 8796830.764081217)
570.3369394713701	0.7873695096489236	1.510633922174684	7.87861511917678	0.19288441961642483	9.971552102072966	110.5162685651059	NP1rp3	515204.8576376777	8789772.746453993	POINT (515204.8576376777 8789772.746453993)
573.8934598600699	1.0754877332178905	1.5911478118380082	11.634490601062778	0.13893889747852853	11.160129494628503	-36.95958584701044	NP1rp3	517198.9373278649	8801620.133185405	POINT (517198.9373278649 8801620.133185405)
497.9150584960336	0.9790885837417164	0.9648809770612715	6.228692802082142	0.15188816440670339	6.870778415603619	-160.1684519448867	NP1rp3	519442.2769793256	8784605.269262632	POINT (519442.2769793256 8784605.269262632)
525.6181217903587	0.38014191366892713	1.4938778609257537	8.745149898768286	0.17218730128413381	22.825719743825392	-9.322158631651991	NP1rp3	554214.0415769655	8807921.934638284	POINT (554214.0415769655 8807921.934638284)
562.5289978871463	1.0188068487908244	1.9442050657468084	22.095552572389163	0.08749895132125707	21.149216193725596	55.747614878984166	NP1rp3	505608.3491286516	8789394.63836682	POINT (505608.3491286516 8789394.63836682)
512.9717899969914	0.5679912406374332	1.0584447578677862	12.341590825734842	0.08579686085618127	21.909411640629514	-12.34762611556125	NP1rp3	535145.6545395501	8825440.942677287	POINT (535145.6545395501 8825440.942677287)
562.1599727298652	0.5625399678562777	1.0354353917391457	4.080092905407221	0.24631649843360884	7.2396542268044515	-41.201440179704925	NP1rp3	521685.6166307862	8788260.314105302	POINT (521685.6166307862 8788260.314105302)
561.5858328300512	0.40568246157281834	0.867570326554419	5.906784345700785	0.14572494886585657	14.121449061803922	20.73644482474961	NP1rp3	540255.4837456548	8805401.214057133	POINT (540255.4837456548 8805401.214057133)
560.8883766881809	0.3725859169805421	2.2364896572760404	13.63549956639481	0.16969587722669982	38.43532574787257	2.3553645167223216	NP1rp3	551222.9220416846	8812963.375800587	POINT (551222.9220416846 8812963.375800587)
567.0387956686503	1.0517710477857163	0.9248199116962795	11.137720840895401	0.08771478937650946	9.454396826879563	13.966616249297687	NP1rp3	552843.1117899618	8815105.988294566	POINT (552843.1117899618 8815105.988294566)
606.8051693642427	0.5934899494538253	1.522270589179632	19.918679184183745	0.07684214437427526	35.647402826602686	48.26936030386753	NP1rp3	543495.8632422092	8816114.276527027	POINT (543495.8632422092 8816114.276527027)
476.9817287333263	1.101015203145375	1.4320569671462122	11.691627367966607	0.12402958537314351	11.02863796391903	42.75793409783462	NP1rp3	500000.0	8803258.601563154	POINT (500000 8803258.601563154)
568.2174690965112	0.6846739963938935	1.4721897406403794	17.061457020599427	0.0853128000980292	22.34059128303376	-19.173337758785706	NP1rp3	546860.8727194001	8808930.222870745	POINT (546860.8727194001 8808930.222870745)
503.9510939340323	0.9639198028068313	1.2284097107243257	9.732526256685944	0.132228086403663	10.05110294551887	65.68956443037227	NP1rp3	506979.27891565533	8784857.341320748	POINT (506979.2789156553 8784857.341320748)
615.3992032419335	1.1498808324091192	1.08480627576226	19.078033570275423	0.05537235223964001	14.391272699299266	18.955280168714403	NP1rp3	551222.9220416846	8817248.600788545	POINT (551222.9220416846 8817248.600788545)
468.8126262176798	0.8288799116194572	2.0467215311950016	11.00727887797817	0.1854619909593012	13.337149072538631	-81.83052588353586	NP1rp3	545116.0529904863	8794057.97144195	POINT (545116.0529904863 8794057.971441951)
528.7639292616992	0.43577897908513147	0.9074329302444994	8.690901219174474	0.10757103206277242	19.642924449808078	-16.07235780827916	NP1rp3	541751.0435132952	8802754.457446923	POINT (541751.0435132952 8802754.457446923)
530.2234108077535	1.0453912942570451	2.129675482366921	15.41871737352937	0.13721484292932098	14.905468160684652	-14.048428867004432	NP1rp3	519816.1669212357	8808804.186841687	POINT (519816.1669212357 8808804.186841687)
444.3298871643064	1.2934173498418167	2.841521677072208	13.389471653559466	0.20875165893170797	6.9913182462352275	38.123810188620986	NP1rp3	514955.5976764043	8816366.348585142	POINT (514955.5976764043 8816366.348585142)
686.9497571429167	0.3404979365637518	1.7019253663875322	23.37542834554674	0.07462213323203859	81.77795018485605	10.638902581334063	NP1rp3	548231.8025064038	8827079.411055036	POINT (548231.8025064038 8827079.411055036)
431.43927726683296	1.2873394748687357	1.858288881397054	10.354870216600016	0.1740030328228944	6.486950623285479	32.83684652757337	NP1rp3	513210.77794749045	8812711.303742472	POINT (513210.7779474905 8812711.303742472)
604.76194573871	1.0753340657148234	0.7365733497953448	11.890875050881458	0.060059427542102285	12.577042003988808	-82.41940901998436	NP1rp3	515454.1175989511	8796452.655994045	POINT (515454.1175989511 8796452.655994045)
505.5845068757109	1.138809530923216	1.907930356392443	12.8689869882288	0.14910472331421762	11.25584556091389	-75.36931255379088	NP1rp3	539507.7038618347	8828087.699287497	POINT (539507.7038618347 8828087.699287497)
573.2079491848932	0.73866915273184	0.7862421492706928	5.187262596059	0.1506269996608069	6.582091194339324	-4.1563410085030945	NP1rp3	522184.136553333	8789520.674395878	POINT (522184.136553333 8789520.674395878)
539.2937155466709	1.4969960330654255	1.406612821363062	12.734113210487699	0.10987902662436941	5.7696647210433785	-9.115271557725043	NP1rp3	546736.2427387633	8806409.502289593	POINT (546736.2427387633 8806409.502289593)
549.1323410263564	1.627193478788052	1.1901069689382129	11.96087754926523	0.09798377246856996	7.364393239967359	-72.69332114081529	NP1rp3	550350.5121772278	8829474.09560713	POINT (550350.5121772278 8829474.09560713)
602.2844783136453	1.189782303863076	0.3000046635816868	7.664866936940428	0.050831947866934825	5.410249789659909	72.05258884647318	NP1rp3	531531.3851010858	8803384.637592211	POINT (531531.3851010858 8803384.637592211)
513.4613455028891	0.7031080746429367	0.6706917181098838	11.94485201202845	0.055860434882734705	18.636520018186904	9.344492988230423	NP1rp3	540754.0036682016	8829348.059578072	POINT (540754.0036682016 8829348.059578072)
450.6158536792253	0.6740798956166456	1.5337790387064378	7.23049138427518	0.20736787456323244	10.33179448872981	-1.1239496628150267	NP1rp3	550599.7721385012	8839052.833815506	POINT (550599.7721385012 8839052.833815506)
501.5865262788152	1.22285390105396	2.0154808475188766	14.560269720030536	0.13723353875087224	12.020167476699942	24.946403795655556	NP1rp3	500872.4098644569	8783975.089117344	POINT (500872.4098644569 8783975.089117344)
577.5924385759841	1.7427196519031911	1.462512055252183	12.507596834758733	0.11605245415396746	6.283335538339691	-192.22874666372604	NP1rp3	509970.3984509362	8793301.755267605	POINT (509970.3984509362 8793301.755267605)
593.9819734125434	1.4958458817069364	0.6894559748866391	12.543792592717098	0.05494944890263666	8.639648037083314	-9.874534866025094	NP1rp3	526670.8158562543	8809686.43904509	POINT (526670.8158562543 8809686.43904509)
505.3640853435362	1.2152419629219453	0.8652449380442249	9.195072752396555	0.10060113359568347	7.579474955402441	38.54522587039803	NP1rp3	527792.4856819846	8795192.295703469	POINT (527792.4856819846 8795192.295703469)
470.4620372770235	0.8503332519740737	1.5202085628876068	16.212009774246642	0.10290017336911268	18.675245055964105	-5.354105040001591	NP1rp3	533400.8348106362	8827331.483113151	POINT (533400.8348106362 8827331.483113151)
558.291933982885	0.8299548741557607	1.7116680889500453	13.142364539244184	0.13009395765986273	15.811406615325362	5.361041077347165	NP1rp3	552095.3319061416	8813719.591974933	POINT (552095.3319061416 8813719.591974933)
458.9227141325729	0.5680378670531796	1.543440408347816	19.01749462090968	0.07928398390825375	30.641727292703784	29.220529499164194	NP1rp3	510468.918373483	8814979.952265508	POINT (510468.918373483 8814979.952265508)
606.4425731894283	0.9703090015687712	0.9474358662041866	15.714193881387235	0.05862612553712587	17.11399535505452	55.631005775138675	NP1rp3	552344.591867415	8815484.096381739	POINT (552344.591867415 8815484.096381739)
503.62343293452705	1.2717142457723423	1.8666202186116307	10.631079246541185	0.1759999771020676	8.566770896926993	43.18441843841246	NP1rp3	519691.536940599	8812207.159626242	POINT (519691.536940599 8812207.159626242)
499.142765356261	0.6338647600581783	3.058793338757764	19.282251750683358	0.15704304649193362	25.907717913460225	46.95783343657259	NP1rp3	520314.6868437825	8813341.48388776	POINT (520314.6868437825 8813341.48388776)
555.9853100326486	1.0707185023991075	2.3628616123569195	12.770661963879867	0.18416653582963632	11.88789975580159	-30.688233349555468	NP1rp3	514332.4477732208	8800485.808923887	POINT (514332.4477732208 8800485.808923887)
523.1994846837104	1.2257816736029434	1.6338782043728695	14.695001253763214	0.10975859747084409	15.136058421458884	58.415729807352264	NP1rp3	500124.6299806367	8801494.097156348	POINT (500124.6299806367 8801494.097156348)
587.9074145885464	1.4030335920772696	1.5206457067570966	13.820129403790784	0.10893603697718326	9.95240966543866	-14.663882545727898	NP1rp3	546113.0928355799	8816366.348585142	POINT (546113.0928355799 8816366.348585142)
574.5875442889198	1.4689741298310546	1.147803992686026	12.982121167311778	0.08953883010131469	8.854664386999595	-397.71307026266015	NP1rp3	535145.6545395501	8823172.294154251	POINT (535145.6545395501 8823172.294154251)
568.5027672918515	0.9778836907501348	1.3784358251597437	11.088773799904406	0.1203462385660244	11.256809824042485	-49.79440540359387	NP1rp3	517074.3073472282	8801242.025098233	POINT (517074.3073472282 8801242.025098233)
551.0843002498924	1.3571150531659832	1.8507283797641692	15.194220369479028	0.1196602913003815	11.10921484384504	-30.56199424239521	NP1rp3	517697.45725041174	8803132.565534096	POINT (517697.4572504117 8803132.565534096)
556.1367199522651	0.8660482197724821	0.77792577304082	12.752564974336392	0.04985915682577234	17.828802643452338	95.98793073383877	NP1rp3	524302.8462241569	8794057.97144195	POINT (524302.8462241569 8794057.971441951)
506.99180119528074	1.0282215017569436	1.6437993699499567	12.788896774366687	0.12951428471218543	12.387882658662866	-97.39789085485762	NP1rp3	539133.8139199245	8828087.699287497	POINT (539133.8139199245 8828087.699287497)
551.6358412405798	1.5232227070645088	2.019383975634752	12.016350530469051	0.16811664379250124	7.763487750946894	155.94851233278087	NP1rp3	515578.7475795878	8791285.178802684	POINT (515578.7475795878 8791285.178802684)
520.1130793180937	1.4659409503733862	2.5666979719635283	18.749396738698447	0.13660624419771306	12.496455816666227	-14.345957218895425	NP1rp3	511216.6982573032	8799729.592749542	POINT (511216.6982573032 8799729.592749542)
534.1162918639571	2.1881939000045394	2.652426447851318	12.327667092449794	0.1991457942303487	-1.9632022897846415	16.011935704651666	NP1rp3	500498.5199225468	8800359.77289483	POINT (500498.5199225468 8800359.77289483)
567.6312594627545	1.1690196337989687	1.6649491337799245	15.451556527298475	0.10726620169571904	11.648537706256104	7.666573850081338	NP1rp3	503988.1593803745	8796830.764081217	POINT (503988.1593803745 8796830.764081217)
463.9727618424254	0.881517790188704	1.4511511880119865	11.917829571793074	0.12170193447133851	16.62507149784962	-74.76671683454153	NP1rp3	544492.9030873028	8791789.322918914	POINT (544492.9030873028 8791789.322918914)
570.6129549458665	1.4342367335832409	0.8340613522927817	9.650412312140894	0.08403042244932761	6.723010086824277	91.3144937609946	NP1rp3	526920.0758175277	8800107.700836714	POINT (526920.0758175277 8800107.700836714)
564.479553093744	1.1803267334794205	1.1389721806437014	9.263326005851725	0.13005660790748289	8.37270325336032	131.48585593680983	NP1rp3	517323.56730850163	8791033.106744569	POINT (517323.5673085016 8791033.106744569)
466.92257870727	1.2726071558944678	1.0404408778235075	13.486339861357752	0.07580282269266728	10.965148378365457	48.770878321155436	NP1rp3	518320.60715359525	8811576.979480954	POINT (518320.6071535953 8811576.979480954)
505.82550236772414	1.4530028788430793	1.2151237234176504	11.365053165395897	0.10737623270390145	8.008299790656572	13.768942239394384	NP1rp3	530908.2351979022	8819139.141224409	POINT (530908.2351979022 8819139.141224409)
502.86493079178547	1.6142060909294431	2.3370168548996633	12.505275136910631	0.19053071554536619	7.68560646589123	-7.863045585680788	NP1rp3	528415.6355851681	8816492.3846142	POINT (528415.6355851681 8816492.384614199)
518.8829802348736	1.5093056135582241	1.5158782990796817	12.838503112607434	0.1145828727930814	8.507217755761596	-76.2596092611216	NP1rp3	549976.6222353177	8830230.311781475	POINT (549976.6222353177 8830230.311781475)
551.3537476727508	1.238647312213653	0.5666693511942368	7.784639376878893	0.07517839360928485	6.334622456333063	146.5212569336663	NP1rp3	517198.9373278649	8791663.286889857	POINT (517198.9373278649 8791663.286889857)
574.829415794112	0.8986111920321664	0.9971391040088716	5.875519712027039	0.16523588644016146	11.461831071958692	-29.32889928908876	NP1rp3	553466.2616931454	8814727.880207393	POINT (553466.2616931454 8814727.880207393)
567.4742493641982	1.7470495184125383	1.533291900326402	13.387773066369146	0.11600700860334272	7.72025688004205	-53.98300837503038	NP1rp3	545116.0529904863	8826827.33899692	POINT (545116.0529904863 8826827.338996921)
588.9030882184945	0.7494904667199285	0.6248051012831487	6.037317039061901	0.10407598698148642	8.047226285449694	17.371160297897447	NP1rp3	550101.2522159544	8811450.943451896	POINT (550101.2522159544 8811450.943451896)
509.28691794529175	0.8490221209554013	0.8807767167987357	11.231850452556268	0.07676089761427245	13.277950140523963	-15.48505920115882	NP1rp3	554712.5614995236	8807165.718463939	POINT (554712.5614995236 8807165.718463939)
567.8025971614608	0.6749800009414245	0.2298169316258304	4.690165667131793	0.03467321816281946	7.257869219925343	-8.4436672835366	NP1rp3	546985.5027000369	8831364.636042994	POINT (546985.5027000369 8831364.636042994)
552.9552973152927	1.9659424615162	0.922609912550051	9.436007135742749	0.0979573182433585	4.464182805015019	-33.48335564305073	NP1rp3	527792.4856819846	8811576.979480954	POINT (527792.4856819846 8811576.979480954)
565.3160612847479	0.8448177922529791	1.0200337257228438	7.281639210197475	0.13763920191820422	8.975372610886124	62.727125020329844	NP1rp3	524801.3661467037	8793553.82732572	POINT (524801.3661467037 8793553.82732572)
